"t","c"
"2015-03-21 00:00:00","1074678"
"2015-03-22 00:00:00","982146"
"2015-03-23 00:00:00","874140"
"2015-03-24 00:00:00","915926"
"2015-03-25 00:00:00","954792"
"2015-03-26 00:00:00","961772"
"2015-03-27 00:00:00","1057624"
"2015-03-28 00:00:00","1173154"
"2015-03-29 00:00:00","972502"
"2015-03-30 00:00:00","872148"
"2015-03-31 00:00:00","962098"
"2015-04-01 00:00:00","984378"
"2015-04-02 00:00:00","1000456"
"2015-04-03 00:00:00","1009022"
"2015-04-04 00:00:00","1017086"
"2015-04-05 00:00:00","872414"
"2015-04-06 00:00:00","838474"
"2015-04-07 00:00:00","946626"
"2015-04-08 00:00:00","987776"
"2015-04-09 00:00:00","1024560"
"2015-04-10 00:00:00","1054660"
"2015-04-11 00:00:00","1093348"
"2015-04-12 00:00:00","936460"
"2015-04-13 00:00:00","842952"
"2015-04-14 00:00:00","911990"
"2015-04-15 00:00:00","951122"
"2015-04-16 00:00:00","1010640"
"2015-04-17 00:00:00","1058672"
"2015-04-18 00:00:00","1153088"
"2015-04-19 00:00:00","1020116"
"2015-04-20 00:00:00","887966"
"2015-04-21 00:00:00","942256"
"2015-04-22 00:00:00","965896"
"2015-04-23 00:00:00","1038526"
"2015-04-24 00:00:00","1079608"
"2015-04-25 00:00:00","1129886"
"2015-04-26 00:00:00","973596"
"2015-04-27 00:00:00","876440"
"2015-04-28 00:00:00","911996"
"2015-04-29 00:00:00","953278"
"2015-04-30 00:00:00","999078"
"2015-05-01 00:00:00","1055468"
"2015-05-02 00:00:00","1178386"
"2015-05-03 00:00:00","1000920"
"2015-05-04 00:00:00","871078"
"2015-05-05 00:00:00","960394"
"2015-05-06 00:00:00","990788"
"2015-05-07 00:00:00","993886"
"2015-05-08 00:00:00","1024958"
"2015-05-09 00:00:00","1084882"
"2015-05-10 00:00:00","940206"
"2015-05-11 00:00:00","883412"
"2015-05-12 00:00:00","943076"
"2015-05-13 00:00:00","982476"
"2015-05-14 00:00:00","989428"
"2015-05-15 00:00:00","1042986"
"2015-05-16 00:00:00","1111170"
"2015-05-17 00:00:00","969888"
"2015-05-18 00:00:00","900922"
"2015-05-19 00:00:00","961950"
"2015-05-20 00:00:00","984922"
"2015-05-21 00:00:00","1003512"
"2015-05-22 00:00:00","960842"
"2015-05-23 00:00:00","896166"
"2015-05-24 00:00:00","787372"
"2015-05-25 00:00:00","691412"
"2015-05-26 00:00:00","863424"
"2015-05-27 00:00:00","929980"
"2015-05-28 00:00:00","968896"
"2015-05-29 00:00:00","1005162"
"2015-05-30 00:00:00","1048332"
"2015-05-31 00:00:00","863926"
"2015-06-01 00:00:00","904764"
"2015-06-02 00:00:00","939912"
"2015-06-03 00:00:00","952174"
"2015-06-04 00:00:00","995722"
"2015-06-05 00:00:00","1029676"
"2015-06-06 00:00:00","1046150"
"2015-06-07 00:00:00","932748"
"2015-06-08 00:00:00","873546"
"2015-06-09 00:00:00","909128"
"2015-06-10 00:00:00","945304"
"2015-06-11 00:00:00","988218"
"2015-06-12 00:00:00","1011298"
"2015-06-13 00:00:00","995488"
"2015-06-14 00:00:00","891052"
"2015-06-15 00:00:00","843330"
"2015-06-16 00:00:00","892444"
"2015-06-17 00:00:00","949650"
"2015-06-18 00:00:00","959154"
"2015-06-19 00:00:00","992016"
"2015-06-20 00:00:00","961950"
"2015-06-21 00:00:00","852994"
"2015-06-22 00:00:00","837946"
"2015-06-23 00:00:00","907772"
"2015-06-24 00:00:00","919208"
"2015-06-25 00:00:00","943202"
"2015-06-26 00:00:00","968290"
"2015-06-27 00:00:00","1041488"
"2015-06-28 00:00:00","806130"
"2015-06-29 00:00:00","802410"
"2015-06-30 00:00:00","834442"
"2015-07-01 00:00:00","879436"
"2015-07-02 00:00:00","834960"
"2015-07-03 00:00:00","710756"
"2015-07-04 00:00:00","616242"
"2015-07-05 00:00:00","653494"
"2015-07-06 00:00:00","710266"
"2015-07-07 00:00:00","817902"
"2015-07-08 00:00:00","876196"
"2015-07-09 00:00:00","909746"
"2015-07-10 00:00:00","910042"
"2015-07-11 00:00:00","945210"
"2015-07-12 00:00:00","839778"
"2015-07-13 00:00:00","780274"
"2015-07-14 00:00:00","853170"
"2015-07-15 00:00:00","898028"
"2015-07-16 00:00:00","893216"
"2015-07-17 00:00:00","824694"
"2015-07-18 00:00:00","934382"
"2015-07-19 00:00:00","911700"
"2015-07-20 00:00:00","835154"
"2015-07-21 00:00:00","835714"
"2015-07-22 00:00:00","873890"
"2015-07-23 00:00:00","903560"
"2015-07-24 00:00:00","918336"
"2015-07-25 00:00:00","906812"
"2015-07-26 00:00:00","810612"
"2015-07-27 00:00:00","776900"
"2015-07-28 00:00:00","852862"
"2015-07-29 00:00:00","903486"
"2015-07-30 00:00:00","880158"
"2015-07-31 00:00:00","911932"
"2015-08-01 00:00:00","914860"
"2015-08-02 00:00:00","810482"
"2015-08-03 00:00:00","781156"
"2015-08-04 00:00:00","837436"
"2015-08-05 00:00:00","870800"
"2015-08-06 00:00:00","875558"
"2015-08-07 00:00:00","881412"
"2015-08-08 00:00:00","856752"
"2015-08-09 00:00:00","743848"
"2015-08-10 00:00:00","718468"
"2015-08-11 00:00:00","794914"
"2015-08-12 00:00:00","826610"
"2015-08-13 00:00:00","856308"
"2015-08-14 00:00:00","865826"
"2015-08-15 00:00:00","871266"
"2015-08-16 00:00:00","781376"
"2015-08-17 00:00:00","758244"
"2015-08-18 00:00:00","823274"
"2015-08-19 00:00:00","847920"
"2015-08-20 00:00:00","872110"
"2015-08-21 00:00:00","872044"
"2015-08-22 00:00:00","843864"
"2015-08-23 00:00:00","741434"
"2015-08-24 00:00:00","712622"
"2015-08-25 00:00:00","771862"
"2015-08-26 00:00:00","794132"
"2015-08-27 00:00:00","824956"
"2015-08-28 00:00:00","837918"
"2015-08-29 00:00:00","840330"
"2015-08-30 00:00:00","772096"
"2015-08-31 00:00:00","725416"
"2015-09-01 00:00:00","788676"
"2015-09-02 00:00:00","823566"
"2015-09-03 00:00:00","853324"
"2015-09-04 00:00:00","832624"
"2015-09-05 00:00:00","780940"
"2015-09-06 00:00:00","708168"
"2015-09-07 00:00:00","652794"
"2015-09-08 00:00:00","835788"
"2015-09-09 00:00:00","886878"
"2015-09-10 00:00:00","908656"
"2015-09-11 00:00:00","936940"
"2015-09-12 00:00:00","1001652"
"2015-09-13 00:00:00","877020"
"2015-09-14 00:00:00","770146"
"2015-09-15 00:00:00","837620"
"2015-09-16 00:00:00","894506"
"2015-09-17 00:00:00","921752"
"2015-09-18 00:00:00","971352"
"2015-09-19 00:00:00","1021782"
"2015-09-20 00:00:00","900464"
"2015-09-21 00:00:00","802664"
"2015-09-22 00:00:00","817366"
"2015-09-23 00:00:00","799522"
"2015-09-24 00:00:00","729816"
"2015-09-25 00:00:00","838740"
"2015-09-26 00:00:00","985852"
"2015-09-27 00:00:00","866900"
"2015-09-28 00:00:00","730258"
"2015-09-29 00:00:00","808288"
"2015-09-30 00:00:00","855924"
"2015-10-01 00:00:00","896766"
"2015-10-02 00:00:00","960108"
"2015-10-03 00:00:00","948154"
"2015-10-04 00:00:00","834388"
"2015-10-05 00:00:00","771540"
"2015-10-06 00:00:00","832644"
"2015-10-07 00:00:00","870800"
"2015-10-08 00:00:00","914012"
"2015-10-09 00:00:00","923874"
"2015-10-10 00:00:00","991750"
"2015-10-11 00:00:00","866088"
"2015-10-12 00:00:00","729568"
"2015-10-13 00:00:00","844646"
"2015-10-14 00:00:00","875374"
"2015-10-15 00:00:00","914164"
"2015-10-16 00:00:00","977924"
"2015-10-17 00:00:00","1056368"
"2015-10-18 00:00:00","917888"
"2015-10-19 00:00:00","819128"
"2015-10-20 00:00:00","841968"
"2015-10-21 00:00:00","869218"
"2015-10-22 00:00:00","918590"
"2015-10-23 00:00:00","974844"
"2015-10-24 00:00:00","1007240"
"2015-10-25 00:00:00","891308"
"2015-10-26 00:00:00","797576"
"2015-10-27 00:00:00","849934"
"2015-10-28 00:00:00","876012"
"2015-10-29 00:00:00","906742"
"2015-10-30 00:00:00","985268"
"2015-10-31 00:00:00","1028164"
"2015-11-01 00:00:00","905804"
"2015-11-02 00:00:00","779290"
"2015-11-03 00:00:00","810756"
"2015-11-04 00:00:00","856176"
"2015-11-05 00:00:00","904088"
"2015-11-06 00:00:00","951904"
"2015-11-07 00:00:00","1020784"
"2015-11-08 00:00:00","896060"
"2015-11-09 00:00:00","787754"
"2015-11-10 00:00:00","851206"
"2015-11-11 00:00:00","828300"
"2015-11-12 00:00:00","912412"
"2015-11-13 00:00:00","976472"
"2015-11-14 00:00:00","1034552"
"2015-11-15 00:00:00","874542"
"2015-11-16 00:00:00","777440"
"2015-11-17 00:00:00","858430"
"2015-11-18 00:00:00","873630"
"2015-11-19 00:00:00","902400"
"2015-11-20 00:00:00","964714"
"2015-11-21 00:00:00","1015476"
"2015-11-22 00:00:00","865638"
"2015-11-23 00:00:00","822886"
"2015-11-24 00:00:00","849094"
"2015-11-25 00:00:00","819472"
"2015-11-26 00:00:00","582868"
"2015-11-27 00:00:00","633916"
"2015-11-28 00:00:00","788792"
"2015-11-29 00:00:00","762816"
"2015-11-30 00:00:00","777650"
"2015-12-01 00:00:00","843360"
"2015-12-02 00:00:00","853634"
"2015-12-03 00:00:00","931184"
"2015-12-04 00:00:00","980710"
"2015-12-05 00:00:00","1038366"
"2015-12-06 00:00:00","908424"
"2015-12-07 00:00:00","828034"
"2015-12-08 00:00:00","853052"
"2015-12-09 00:00:00","876702"
"2015-12-10 00:00:00","913770"
"2015-12-11 00:00:00","975884"
"2015-12-12 00:00:00","1014734"
"2015-12-13 00:00:00","870560"
"2015-12-14 00:00:00","832140"
"2015-12-15 00:00:00","886448"
"2015-12-16 00:00:00","937508"
"2015-12-17 00:00:00","952524"
"2015-12-18 00:00:00","1052872"
"2015-12-19 00:00:00","1068842"
"2015-12-20 00:00:00","887086"
"2015-12-21 00:00:00","785438"
"2015-12-22 00:00:00","804706"
"2015-12-23 00:00:00","784270"
"2015-12-24 00:00:00","707174"
"2015-12-25 00:00:00","454980"
"2015-12-26 00:00:00","556202"
"2015-12-27 00:00:00","616710"
"2015-12-28 00:00:00","680020"
"2015-12-29 00:00:00","699904"
"2015-12-30 00:00:00","728690"
"2015-12-31 00:00:00","813798"
"2016-01-01 00:00:00","818866"
"2016-01-02 00:00:00","719578"
"2016-01-03 00:00:00","694296"
"2016-01-04 00:00:00","719822"
"2016-01-05 00:00:00","771186"
"2016-01-06 00:00:00","781082"
"2016-01-07 00:00:00","815410"
"2016-01-08 00:00:00","886114"
"2016-01-09 00:00:00","925372"
"2016-01-10 00:00:00","803330"
"2016-01-11 00:00:00","768508"
"2016-01-12 00:00:00","817028"
"2016-01-13 00:00:00","881858"
"2016-01-14 00:00:00","884638"
"2016-01-15 00:00:00","908016"
"2016-01-16 00:00:00","943050"
"2016-01-17 00:00:00","863918"
"2016-01-18 00:00:00","760788"
"2016-01-19 00:00:00","858300"
"2016-01-20 00:00:00","851678"
"2016-01-21 00:00:00","896520"
"2016-01-22 00:00:00","955428"
"2016-01-23 00:00:00","178328"
"2016-01-24 00:00:00","363552"
"2016-01-25 00:00:00","650062"
"2016-01-26 00:00:00","743952"
"2016-01-27 00:00:00","809944"
"2016-01-28 00:00:00","861690"
"2016-01-29 00:00:00","942818"
"2016-01-30 00:00:00","1001568"
"2016-01-31 00:00:00","827586"
"2016-02-01 00:00:00","767558"
"2016-02-02 00:00:00","811214"
"2016-02-03 00:00:00","836272"
"2016-02-04 00:00:00","885524"
"2016-02-05 00:00:00","929948"
"2016-02-06 00:00:00","986250"
"2016-02-07 00:00:00","858940"
"2016-02-08 00:00:00","770082"
"2016-02-09 00:00:00","819242"
"2016-02-10 00:00:00","881430"
"2016-02-11 00:00:00","974612"
"2016-02-12 00:00:00","991426"
"2016-02-13 00:00:00","1038526"
"2016-02-14 00:00:00","920700"
"2016-02-15 00:00:00","789336"
"2016-02-16 00:00:00","813030"
"2016-02-17 00:00:00","864896"
"2016-02-18 00:00:00","922506"
"2016-02-19 00:00:00","955600"
"2016-02-20 00:00:00","982592"
"2016-02-21 00:00:00","854540"
"2016-02-22 00:00:00","775870"
"2016-02-23 00:00:00","890626"
"2016-02-24 00:00:00","899446"
"2016-02-25 00:00:00","930274"
"2016-02-26 00:00:00","996102"
"2016-02-27 00:00:00","1016692"
"2016-02-28 00:00:00","839988"
"2016-02-29 00:00:00","782320"
"2016-03-01 00:00:00","836434"
"2016-03-02 00:00:00","913036"
"2016-03-03 00:00:00","962214"
"2016-03-04 00:00:00","985804"
"2016-03-05 00:00:00","1038768"
"2016-03-06 00:00:00","877282"
"2016-03-07 00:00:00","779988"
"2016-03-08 00:00:00","831892"
"2016-03-09 00:00:00","859710"
"2016-03-10 00:00:00","911188"
"2016-03-11 00:00:00","966484"
"2016-03-12 00:00:00","1018568"
"2016-03-13 00:00:00","837110"
"2016-03-14 00:00:00","860920"
"2016-03-15 00:00:00","851644"
"2016-03-16 00:00:00","890080"
"2016-03-17 00:00:00","901002"
"2016-03-18 00:00:00","988830"
"2016-03-19 00:00:00","1013088"
"2016-03-20 00:00:00","890520"
"2016-03-21 00:00:00","772116"
"2016-03-22 00:00:00","820088"
"2016-03-23 00:00:00","852738"
"2016-03-24 00:00:00","916978"
"2016-03-25 00:00:00","903268"
"2016-03-26 00:00:00","933024"
"2016-03-27 00:00:00","797628"
"2016-03-28 00:00:00","772538"
"2016-03-29 00:00:00","844296"
"2016-03-30 00:00:00","863040"
"2016-03-31 00:00:00","884414"
"2016-04-01 00:00:00","937510"
"2016-04-02 00:00:00","1021922"
"2016-04-03 00:00:00","896800"
"2016-04-04 00:00:00","843174"
"2016-04-05 00:00:00","894640"
"2016-04-06 00:00:00","894412"
"2016-04-07 00:00:00","916266"
"2016-04-08 00:00:00","998442"
"2016-04-09 00:00:00","1051268"
"2016-04-10 00:00:00","895402"
"2016-04-11 00:00:00","795494"
"2016-04-12 00:00:00","868938"
"2016-04-13 00:00:00","880592"
"2016-04-14 00:00:00","926076"
"2016-04-15 00:00:00","981048"
"2016-04-16 00:00:00","1041556"
"2016-04-17 00:00:00","902036"
"2016-04-18 00:00:00","793654"
"2016-04-19 00:00:00","839396"
"2016-04-20 00:00:00","881608"
"2016-04-21 00:00:00","875482"
"2016-04-22 00:00:00","884182"
"2016-04-23 00:00:00","907676"
"2016-04-24 00:00:00","820346"
"2016-04-25 00:00:00","741958"
"2016-04-26 00:00:00","827878"
"2016-04-27 00:00:00","835118"
"2016-04-28 00:00:00","894524"
"2016-04-29 00:00:00","944248"
"2016-04-30 00:00:00","964880"
"2016-05-01 00:00:00","868154"
"2016-05-02 00:00:00","796340"
"2016-05-03 00:00:00","889496"
"2016-05-04 00:00:00","906950"
"2016-05-05 00:00:00","949856"
"2016-05-06 00:00:00","994216"
"2016-05-07 00:00:00","1001492"
"2016-05-08 00:00:00","862402"
"2016-05-09 00:00:00","779140"
"2016-05-10 00:00:00","834896"
"2016-05-11 00:00:00","852186"
"2016-05-12 00:00:00","897030"
"2016-05-13 00:00:00","905494"
"2016-05-14 00:00:00","1005414"
"2016-05-15 00:00:00","931664"
"2016-05-16 00:00:00","840204"
"2016-05-17 00:00:00","882674"
"2016-05-18 00:00:00","854966"
"2016-05-19 00:00:00","909256"
"2016-05-20 00:00:00","940362"
"2016-05-21 00:00:00","1007304"
"2016-05-22 00:00:00","843808"
"2016-05-23 00:00:00","772518"
"2016-05-24 00:00:00","824756"
"2016-05-25 00:00:00","861202"
"2016-05-26 00:00:00","872970"
"2016-05-27 00:00:00","835316"
"2016-05-28 00:00:00","774104"
"2016-05-29 00:00:00","696600"
"2016-05-30 00:00:00","596472"
"2016-05-31 00:00:00","760422"
"2016-06-01 00:00:00","823286"
"2016-06-02 00:00:00","878522"
"2016-06-03 00:00:00","912394"
"2016-06-04 00:00:00","973542"
"2016-06-05 00:00:00","809394"
"2016-06-06 00:00:00","791070"
"2016-06-07 00:00:00","834088"
"2016-06-08 00:00:00","857712"
"2016-06-09 00:00:00","877452"
"2016-06-10 00:00:00","904506"
"2016-06-11 00:00:00","894572"
"2016-06-12 00:00:00","755248"
"2016-06-13 00:00:00","758060"
"2016-06-14 00:00:00","802336"
"2016-06-15 00:00:00","850520"
"2016-06-16 00:00:00","888822"
"2016-06-17 00:00:00","881374"
"2016-06-18 00:00:00","863056"
"2016-06-19 00:00:00","765446"
"2016-06-20 00:00:00","748982"
"2016-06-21 00:00:00","807502"
"2016-06-22 00:00:00","830632"
"2016-06-23 00:00:00","870180"
"2016-06-24 00:00:00","878142"
"2016-06-25 00:00:00","895630"
"2016-06-26 00:00:00","766330"
"2016-06-27 00:00:00","797182"
"2016-06-28 00:00:00","772474"
"2016-06-29 00:00:00","790586"
"2016-06-30 00:00:00","801352"
"2016-07-01 00:00:00","746624"
"2016-07-02 00:00:00","625406"
"2016-07-03 00:00:00","547242"
"2016-07-04 00:00:00","529118"
"2016-07-05 00:00:00","659952"
"2016-07-06 00:00:00","682974"
"2016-07-07 00:00:00","779076"
"2016-07-08 00:00:00","786788"
"2016-07-09 00:00:00","771446"
"2016-07-10 00:00:00","694878"
"2016-07-11 00:00:00","681906"
"2016-07-12 00:00:00","752678"
"2016-07-13 00:00:00","819094"
"2016-07-14 00:00:00","832350"
"2016-07-15 00:00:00","844722"
"2016-07-16 00:00:00","813490"
"2016-07-17 00:00:00","747468"
"2016-07-18 00:00:00","733684"
"2016-07-19 00:00:00","759270"
"2016-07-20 00:00:00","790622"
"2016-07-21 00:00:00","810222"
"2016-07-22 00:00:00","849340"
"2016-07-23 00:00:00","820320"
"2016-07-24 00:00:00","737346"
"2016-07-25 00:00:00","717926"
"2016-07-26 00:00:00","774052"
"2016-07-27 00:00:00","801626"
"2016-07-28 00:00:00","825596"
"2016-07-29 00:00:00","816800"
"2016-07-30 00:00:00","800654"
"2016-07-31 00:00:00","700510"
"2016-08-01 00:00:00","689226"
"2016-08-02 00:00:00","735386"
"2016-08-03 00:00:00","757226"
"2016-08-04 00:00:00","790396"
"2016-08-05 00:00:00","779744"
"2016-08-06 00:00:00","754190"
"2016-08-07 00:00:00","673722"
"2016-08-08 00:00:00","649838"
"2016-08-09 00:00:00","724254"
"2016-08-10 00:00:00","766558"
"2016-08-11 00:00:00","814756"
"2016-08-12 00:00:00","817614"
"2016-08-13 00:00:00","787198"
"2016-08-14 00:00:00","665420"
"2016-08-15 00:00:00","682884"
"2016-08-16 00:00:00","738326"
"2016-08-17 00:00:00","744416"
"2016-08-18 00:00:00","766432"
"2016-08-19 00:00:00","770294"
"2016-08-20 00:00:00","732824"
"2016-08-21 00:00:00","670648"
"2016-08-22 00:00:00","630438"
"2016-08-23 00:00:00","674934"
"2016-08-24 00:00:00","711868"
"2016-08-25 00:00:00","741480"
"2016-08-26 00:00:00","735940"
"2016-08-27 00:00:00","714012"
"2016-08-28 00:00:00","653508"
"2016-08-29 00:00:00","636860"
"2016-08-30 00:00:00","661534"
"2016-08-31 00:00:00","707950"
"2016-09-01 00:00:00","732752"
"2016-09-02 00:00:00","685370"
"2016-09-03 00:00:00","623718"
"2016-09-04 00:00:00","567232"
"2016-09-05 00:00:00","526526"
"2016-09-06 00:00:00","705792"
"2016-09-07 00:00:00","772944"
"2016-09-08 00:00:00","824674"
"2016-09-09 00:00:00","855938"
"2016-09-10 00:00:00","884782"
"2016-09-11 00:00:00","762476"
"2016-09-12 00:00:00","664782"
"2016-09-13 00:00:00","749762"
"2016-09-14 00:00:00","783080"
"2016-09-15 00:00:00","807498"
"2016-09-16 00:00:00","829836"
"2016-09-17 00:00:00","852428"
"2016-09-18 00:00:00","747728"
"2016-09-19 00:00:00","655902"
"2016-09-20 00:00:00","697466"
"2016-09-21 00:00:00","721324"
"2016-09-22 00:00:00","776214"
"2016-09-23 00:00:00","807972"
"2016-09-24 00:00:00","858044"
"2016-09-25 00:00:00","757494"
"2016-09-26 00:00:00","706328"
"2016-09-27 00:00:00","748844"
"2016-09-28 00:00:00","795002"
"2016-09-29 00:00:00","813006"
"2016-09-30 00:00:00","841868"
"2016-10-01 00:00:00","837918"
"2016-10-02 00:00:00","732944"
"2016-10-03 00:00:00","639080"
"2016-10-04 00:00:00","701190"
"2016-10-05 00:00:00","788078"
"2016-10-06 00:00:00","818728"
"2016-10-07 00:00:00","821978"
"2016-10-08 00:00:00","862498"
"2016-10-09 00:00:00","753084"
"2016-10-10 00:00:00","640972"
"2016-10-11 00:00:00","709846"
"2016-10-12 00:00:00","703922"
"2016-10-13 00:00:00","813002"
"2016-10-14 00:00:00","850958"
"2016-10-15 00:00:00","866402"
"2016-10-16 00:00:00","755360"
"2016-10-17 00:00:00","695320"
"2016-10-18 00:00:00","745486"
"2016-10-19 00:00:00","781862"
"2016-10-20 00:00:00","810778"
"2016-10-21 00:00:00","845290"
"2016-10-22 00:00:00","908030"
"2016-10-23 00:00:00","769552"
"2016-10-24 00:00:00","719024"
"2016-10-25 00:00:00","791304"
"2016-10-26 00:00:00","808014"
"2016-10-27 00:00:00","812400"
"2016-10-28 00:00:00","868542"
"2016-10-29 00:00:00","885740"
"2016-10-30 00:00:00","784680"
"2016-10-31 00:00:00","692414"
"2016-11-01 00:00:00","783158"
"2016-11-02 00:00:00","764116"
"2016-11-03 00:00:00","826504"
"2016-11-04 00:00:00","847930"
"2016-11-05 00:00:00","883972"
"2016-11-06 00:00:00","754842"
"2016-11-07 00:00:00","710346"
"2016-11-08 00:00:00","698740"
"2016-11-09 00:00:00","782838"
"2016-11-10 00:00:00","796114"
"2016-11-11 00:00:00","816954"
"2016-11-12 00:00:00","861570"
"2016-11-13 00:00:00","759734"
"2016-11-14 00:00:00","703512"
"2016-11-15 00:00:00","770944"
"2016-11-16 00:00:00","768030"
"2016-11-17 00:00:00","797214"
"2016-11-18 00:00:00","834832"
"2016-11-19 00:00:00","870968"
"2016-11-20 00:00:00","761710"
"2016-11-21 00:00:00","729302"
"2016-11-22 00:00:00","765654"
"2016-11-23 00:00:00","728846"
"2016-11-24 00:00:00","508394"
"2016-11-25 00:00:00","549418"
"2016-11-26 00:00:00","668172"
"2016-11-27 00:00:00","632894"
"2016-11-28 00:00:00","657576"
"2016-11-29 00:00:00","717094"
"2016-11-30 00:00:00","749306"
"2016-12-01 00:00:00","808978"
"2016-12-02 00:00:00","871622"
"2016-12-03 00:00:00","901988"
"2016-12-04 00:00:00","772944"
"2016-12-05 00:00:00","734032"
"2016-12-06 00:00:00","780106"
"2016-12-07 00:00:00","796536"
"2016-12-08 00:00:00","834470"
"2016-12-09 00:00:00","907708"
"2016-12-10 00:00:00","928938"
"2016-12-11 00:00:00","764226"
"2016-12-12 00:00:00","728228"
"2016-12-13 00:00:00","775678"
"2016-12-14 00:00:00","827202"
"2016-12-15 00:00:00","900856"
"2016-12-16 00:00:00","940594"
"2016-12-17 00:00:00","877176"
"2016-12-18 00:00:00","786226"
"2016-12-19 00:00:00","769748"
"2016-12-20 00:00:00","789660"
"2016-12-21 00:00:00","778756"
"2016-12-22 00:00:00","761544"
"2016-12-23 00:00:00","717926"
"2016-12-24 00:00:00","589946"
"2016-12-25 00:00:00","388790"
"2016-12-26 00:00:00","457168"
"2016-12-27 00:00:00","550374"
"2016-12-28 00:00:00","613556"
"2016-12-29 00:00:00","643892"
"2016-12-30 00:00:00","686642"
"2016-12-31 00:00:00","661622"
"2017-01-01 00:00:00","644402"
"2017-01-02 00:00:00","498840"
"2017-01-03 00:00:00","618066"
"2017-01-04 00:00:00","642684"
"2017-01-05 00:00:00","718466"
"2017-01-06 00:00:00","757998"
"2017-01-07 00:00:00","676116"
"2017-01-08 00:00:00","647842"
"2017-01-09 00:00:00","669478"
"2017-01-10 00:00:00","673482"
"2017-01-11 00:00:00","700560"
"2017-01-12 00:00:00","720008"
"2017-01-13 00:00:00","772252"
"2017-01-14 00:00:00","769884"
"2017-01-15 00:00:00","687150"
"2017-01-16 00:00:00","570446"
"2017-01-17 00:00:00","714620"
"2017-01-18 00:00:00","711674"
"2017-01-19 00:00:00","733298"
"2017-01-20 00:00:00","761072"
"2017-01-21 00:00:00","739498"
"2017-01-22 00:00:00","651164"
"2017-01-23 00:00:00","655516"
"2017-01-24 00:00:00","707842"
"2017-01-25 00:00:00","715082"
"2017-01-26 00:00:00","756118"
"2017-01-27 00:00:00","811210"
"2017-01-28 00:00:00","825024"
"2017-01-29 00:00:00","682206"
"2017-01-30 00:00:00","638850"
"2017-01-31 00:00:00","689926"
"2017-02-01 00:00:00","727120"
"2017-02-02 00:00:00","779982"
"2017-02-03 00:00:00","836394"
"2017-02-04 00:00:00","825742"
"2017-02-05 00:00:00","689468"
"2017-02-06 00:00:00","641066"
"2017-02-07 00:00:00","716024"
"2017-02-08 00:00:00","732848"
"2017-02-09 00:00:00","438282"
"2017-02-10 00:00:00","789066"
"2017-02-11 00:00:00","833672"
"2017-02-12 00:00:00","727254"
"2017-02-13 00:00:00","706332"
"2017-02-14 00:00:00","761482"
"2017-02-15 00:00:00","764546"
"2017-02-16 00:00:00","812926"
"2017-02-17 00:00:00","792114"
"2017-02-18 00:00:00","739584"
"2017-02-19 00:00:00","674094"
"2017-02-20 00:00:00","584490"
"2017-02-21 00:00:00","650170"
"2017-02-22 00:00:00","693038"
"2017-02-23 00:00:00","741188"
"2017-02-24 00:00:00","783518"
"2017-02-25 00:00:00","833956"
"2017-02-26 00:00:00","720362"
"2017-02-27 00:00:00","676822"
"2017-02-28 00:00:00","712636"
"2017-03-01 00:00:00","754096"
"2017-03-02 00:00:00","824100"
"2017-03-03 00:00:00","883232"
"2017-03-04 00:00:00","908406"
"2017-03-05 00:00:00","729324"
"2017-03-06 00:00:00","683404"
"2017-03-07 00:00:00","730976"
"2017-03-08 00:00:00","753408"
"2017-03-09 00:00:00","802004"
"2017-03-10 00:00:00","848764"
"2017-03-11 00:00:00","898570"
"2017-03-12 00:00:00","746406"
"2017-03-13 00:00:00","746734"
"2017-03-14 00:00:00","215826"
"2017-03-15 00:00:00","654858"
"2017-03-16 00:00:00","713142"
"2017-03-17 00:00:00","724976"
"2017-03-18 00:00:00","827478"
"2017-03-19 00:00:00","674908"
"2017-03-20 00:00:00","630602"
"2017-03-21 00:00:00","672580"
"2017-03-22 00:00:00","768502"
"2017-03-23 00:00:00","763200"
"2017-03-24 00:00:00","762494"
"2017-03-25 00:00:00","783240"
"2017-03-26 00:00:00","682272"
"2017-03-27 00:00:00","632322"
"2017-03-28 00:00:00","734420"
"2017-03-29 00:00:00","729130"
"2017-03-30 00:00:00","777084"
"2017-03-31 00:00:00","850074"
"2017-04-01 00:00:00","799714"
"2017-04-02 00:00:00","701136"
"2017-04-03 00:00:00","670548"
"2017-04-04 00:00:00","737532"
"2017-04-05 00:00:00","769122"
"2017-04-06 00:00:00","803034"
"2017-04-07 00:00:00","852560"
"2017-04-08 00:00:00","820008"
"2017-04-09 00:00:00","710306"
"2017-04-10 00:00:00","630560"
"2017-04-11 00:00:00","684286"
"2017-04-12 00:00:00","712044"
"2017-04-13 00:00:00","749662"
"2017-04-14 00:00:00","738396"
"2017-04-15 00:00:00","709968"
"2017-04-16 00:00:00","638148"
"2017-04-17 00:00:00","619422"
"2017-04-18 00:00:00","713760"
"2017-04-19 00:00:00","772384"
"2017-04-20 00:00:00","792098"
"2017-04-21 00:00:00","842700"
"2017-04-22 00:00:00","793248"
"2017-04-23 00:00:00","714856"
"2017-04-24 00:00:00","680746"
"2017-04-25 00:00:00","759974"
"2017-04-26 00:00:00","752954"
"2017-04-27 00:00:00","768952"
"2017-04-28 00:00:00","798070"
"2017-04-29 00:00:00","815580"
"2017-04-30 00:00:00","704150"
"2017-05-01 00:00:00","666068"
"2017-05-02 00:00:00","726640"
